,MONTH,DATE,SYMBOL,IND_CODE,BUY_PRICE,BACK_LOW,BACK_VWAP,CUM_RETURN (%),REALIZED_PCT (%),REALIZED_RETURN,ACTION
35,2015-04,2015-04-02,002422.SZ,35,125.4404506,102.1941551,124.1695183,-18.53173787945561,-1.0131758088566787,-6.272022530000001,STOPSELL
36,2015-04,2015-04-02,002416.SZ,45,47.04962332,32.46990256,46.12724105,-30.9879649000344,-1.9604455995887022,-2.352481166,STOPSELL
37,2015-04,2015-04-02,000783.SZ,4020,88.21659528,70.44517356,83.88756338,-20.14521379293024,-4.907276104070476,-4.410829764000001,STOPSELL
38,2015-04,2015-04-30,600649.SH,60,100.43478490000001,96.18612159999999,103.4355867,-4.230270721673062,2.9878112478538204,1.4899327999999912,SELL
39,2015-04,2015-04-02,000750.SZ,4020,133.76462890000002,120.71437949999999,154.0763878,-9.75612873695942,15.184700968433642,-6.688231445000001,STOPSELL
40,2015-05,2015-05-05,000750.SZ,4020,121.8690015,102.7651401,136.9076611,-15.67573473554717,12.340020361945788,-6.093450075,STOPSELL
41,2015-05,2015-05-05,000630.SZ,15,88.66253996,77.4671119,81.55620742,-12.62701030790546,-8.015033793534462,-7.106332539999997,STOPSELL
42,2015-05,2015-05-05,000898.SZ,15,13.09153101,11.98795848,14.15481071,-8.429667463316813,8.121889633747267,-0.6545765505000001,STOPSELL
43,2015-05,2015-05-05,600664.SH,35,70.65370651,54.12684301,62.67910694,-23.391360929749478,-11.286880708616923,-7.97459957000001,STOPSELL
44,2015-05,2015-05-05,600863.SH,55,91.31282875,68.50043789,100.2320498,-24.9826789644823,9.767763382316645,-4.5656414375,STOPSELL
45,2015-05,2015-05-05,000937.SZ,10,48.92891231,39.11758863,47.59704132,-20.052200665811203,-2.7220531320247505,-2.4464456155,STOPSELL
46,2015-05,2015-05-05,000100.SZ,45,20.2831441,14.99709166,15.85446947,-26.061306935151148,-21.834261040427165,-4.4286746300000015,STOPSELL
47,2015-05,2015-05-12,000027.SZ,55,124.4648005,112.8935145,130.35096140000002,-9.296834087642313,4.7291771459514145,-6.223240025,STOPSELL
48,2015-05,2015-05-06,000401.SZ,15,56.22805334,43.03351352,64.60568637,-23.466115286288165,14.899383016769397,-2.8114026670000003,STOPSELL
49,2015-05,2015-05-05,601231.SH,45,44.13766685,38.15508197,40.26776488,-13.554374997508514,-8.767799129826457,-3.8699019700000012,STOPSELL
50,2015-06,2015-06-02,601231.SH,45,44.35781643,35.76122779,40.55359408,-19.380098778230145,-8.576216451058514,-3.804222349999996,STOPSELL
51,2015-06,2015-06-03,601929.SH,25,14.67389051,13.78435726,18.15043035,-6.0620136792883805,23.69201158772992,-0.7336945255,STOPSELL
52,2015-06,2015-06-03,600498.SH,45,93.99067144,67.18893486,103.8203352,-28.515315583322742,10.458126970903574,-4.699533572,STOPSELL
53,2015-06,2015-06-03,600497.SH,15,143.910403,109.7234152,162.33569730000002,-23.755744607288744,12.8033095008427,-7.19552015,STOPSELL
54,2015-06,2015-06-02,002422.SZ,35,137.16184199999998,106.03004879999999,112.62047700000001,-22.69712388376936,-17.892268463411256,-24.54136499999997,STOPSELL
55,2015-06,2015-06-02,600597.SH,30,49.00981438,40.97862301,48.63666864,-16.386904279477097,-0.7613694210445165,-2.4504907190000003,STOPSELL
56,2015-06,2015-06-02,000413.SZ,45,43.17087464,36.81958788,47.75502201,-14.711971469105265,10.618611293440306,-2.158543732,STOPSELL
57,2015-06,2015-06-02,600880.SH,25,387.79040719999995,323.1580214,479.51365769999995,-16.66683460962104,23.652789959988475,-19.38952036,STOPSELL
58,2015-06,2015-06-02,600839.SH,25,269.60706539999995,215.27277809999998,216.98672489999998,-20.153139243360492,-19.517418960044797,-52.62034049999997,STOPSELL
59,2015-06,2015-06-02,600664.SH,35,72.01591057,62.83561764,77.7929786,-12.747589883039371,8.021932909373744,-3.6007955285000004,STOPSELL
